Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-24 00:00:00-04:00,10389.5400390625,10543.419921875,10313.9404296875,10483.1298828125,4233390000,0.0,0.0
2020-07-27 00:00:00-04:00,10547.1103515625,10689.5498046875,10527.6396484375,10674.3798828125,4244570000,0.0,0.0
2020-07-28 00:00:00-04:00,10644.33984375,10662.1904296875,10527.4296875,10532.5,3894660000,0.0,0.0
2020-07-29 00:00:00-04:00,10602.400390625,10694.8798828125,10587.2001953125,10662.98046875,4009640000,0.0,0.0
2020-07-30 00:00:00-04:00,10578.6298828125,10737.0302734375,10531.7900390625,10715.509765625,4185810000,0.0,0.0
2020-07-31 00:00:00-04:00,10886.3603515625,10908.33984375,10707.400390625,10905.8798828125,4438730000,0.0,0.0
2020-08-03 00:00:00-04:00,11018.01953125,11085.5,10997.669921875,11055.080078125,4203890000,0.0,0.0
2020-08-04 00:00:00-04:00,11048.5,11097.849609375,11002.5498046875,11096.5400390625,4016520000,0.0,0.0
2020-08-05 00:00:00-04:00,11107.240234375,11141.6904296875,11077.7001953125,11125.4404296875,4160740000,0.0,0.0
2020-08-06 00:00:00-04:00,11116.490234375,11282.240234375,11090.5,11267.080078125,4120000000,0.0,0.0
2020-08-07 00:00:00-04:00,11235.240234375,11276.2998046875,11044.599609375,11139.3896484375,4263930000,0.0,0.0
2020-08-10 00:00:00-04:00,11153.509765625,11159.3798828125,10941.8701171875,11085.169921875,4048420000,0.0,0.0
2020-08-11 00:00:00-04:00,11039.6796875,11090.919921875,10855.0595703125,10876.080078125,4331770000,0.0,0.0
2020-08-12 00:00:00-04:00,10972.0703125,11190.259765625,10970.8701171875,11157.7197265625,3745230000,0.0,0.0
2020-08-13 00:00:00-04:00,11174.6396484375,11271.2197265625,11139.6396484375,11178.3701171875,3480470000,0.0,0.0
2020-08-14 00:00:00-04:00,11187.8203125,11213.26953125,11106.9296875,11164.4501953125,3514260000,0.0,0.0
2020-08-17 00:00:00-04:00,11231.9697265625,11306.4697265625,11228.1396484375,11288.5703125,3214870000,0.0,0.0
2020-08-18 00:00:00-04:00,11339.759765625,11421.099609375,11279.080078125,11399.0302734375,3228590000,0.0,0.0
2020-08-19 00:00:00-04:00,11397.23046875,11440.2197265625,11303.400390625,11318.6396484375,3496480000,0.0,0.0
2020-08-20 00:00:00-04:00,11277.0498046875,11497.1796875,11268.4599609375,11477.0498046875,4215130000,0.0,0.0
2020-08-21 00:00:00-04:00,11476.849609375,11574.7900390625,11461.5302734375,11555.16015625,3929290000,0.0,0.0
2020-08-24 00:00:00-04:00,11703.33984375,11728.08984375,11535.5498046875,11626.169921875,3907310000,0.0,0.0
2020-08-25 00:00:00-04:00,11610.580078125,11723.9501953125,11580.8896484375,11721.8095703125,3475280000,0.0,0.0
2020-08-26 00:00:00-04:00,11779.349609375,11979.650390625,11768.0,11971.9404296875,3471520000,0.0,0.0
2020-08-27 00:00:00-04:00,11997.8896484375,12047.990234375,11842.83984375,11926.16015625,3547400000,0.0,0.0
2020-08-28 00:00:00-04:00,11992.6796875,12018.1396484375,11928.6904296875,11995.849609375,3012980000,0.0,0.0
2020-08-31 00:00:00-04:00,12017.4599609375,12167.4599609375,12000.1103515625,12110.7001953125,3612050000,0.0,0.0
2020-09-01 00:00:00-04:00,12203.3603515625,12300.4404296875,12132.7802734375,12292.8603515625,3511060000,0.0,0.0
2020-09-02 00:00:00-04:00,12417.4501953125,12439.48046875,12176.1796875,12420.5400390625,3982360000,0.0,0.0
2020-09-03 00:00:00-04:00,12195.75,12235.0,11662.1103515625,11771.3701171875,4465010000,0.0,0.0
2020-09-04 00:00:00-04:00,11686.240234375,11846.1796875,11145.990234375,11622.1298828125,4284440000,0.0,0.0
2020-09-08 00:00:00-04:00,11143.91015625,11400.4599609375,11055.16015625,11068.259765625,3905420000,0.0,0.0
2020-09-09 00:00:00-04:00,11308.25,11480.3701171875,11197.1298828125,11395.849609375,3550660000,0.0,0.0
2020-09-10 00:00:00-04:00,11501.4296875,11566.33984375,11095.9404296875,11154.1201171875,3840010000,0.0,0.0
2020-09-11 00:00:00-04:00,11251.1904296875,11280.41015625,10945.2197265625,11087.400390625,3630250000,0.0,0.0
2020-09-14 00:00:00-04:00,11250.7998046875,11363.25,11192.8203125,11277.759765625,3737610000,0.0,0.0
2020-09-15 00:00:00-04:00,11432.9404296875,11495.400390625,11367.2001953125,11438.8701171875,3786110000,0.0,0.0
2020-09-16 00:00:00-04:00,11467.900390625,11486.08984375,11242.9599609375,11247.599609375,3678020000,0.0,0.0
2020-09-17 00:00:00-04:00,10965.740234375,11160.0400390625,10936.7998046875,11080.9501953125,3740110000,0.0,0.0
2020-09-18 00:00:00-04:00,11147.7998046875,11153.9697265625,10769.400390625,10936.98046875,5759090000,0.0,0.0
2020-09-21 00:00:00-04:00,10768.009765625,10984.759765625,10677.849609375,10980.2197265625,3900970000,0.0,0.0
2020-09-22 00:00:00-04:00,11082.08984375,11207.080078125,10943.259765625,11186.3701171875,3515440000,0.0,0.0
2020-09-23 00:00:00-04:00,11167.2197265625,11179.58984375,10806.0498046875,10833.330078125,4097320000,0.0,0.0
2020-09-24 00:00:00-04:00,10746.349609375,11026.4296875,10728.41015625,10896.4697265625,4086360000,0.0,0.0
2020-09-25 00:00:00-04:00,10910.5,11177.73046875,10851.6796875,11151.1298828125,3785270000,0.0,0.0
2020-09-28 00:00:00-04:00,11332.3203125,11369.400390625,11243.240234375,11364.4501953125,3591740000,0.0,0.0
2020-09-29 00:00:00-04:00,11354.7001953125,11396.2197265625,11305.7900390625,11322.9501953125,3389040000,0.0,0.0
2020-09-30 00:00:00-04:00,11328.5498046875,11535.009765625,11328.5498046875,11418.0595703125,4260630000,0.0,0.0
2020-10-01 00:00:00-04:00,11554.9599609375,11606.73046875,11488.599609375,11583.2001953125,4005900000,0.0,0.0
2020-10-02 00:00:00-04:00,11328.849609375,11479.080078125,11225.169921875,11255.6904296875,3731510000,0.0,0.0
2020-10-05 00:00:00-04:00,11345.240234375,11512.0595703125,11336.0703125,11509.0595703125,3623920000,0.0,0.0
2020-10-06 00:00:00-04:00,11476.6796875,11536.419921875,11256.259765625,11291.26953125,4390960000,0.0,0.0
2020-10-07 00:00:00-04:00,11412.650390625,11519.5498046875,11382.48046875,11503.1904296875,3910770000,0.0,0.0
2020-10-08 00:00:00-04:00,11576.4404296875,11582.7802734375,11510.240234375,11550.9404296875,3507570000,0.0,0.0
2020-10-09 00:00:00-04:00,11615.5703125,11727.599609375,11600.8603515625,11725.849609375,3504230000,0.0,0.0
2020-10-12 00:00:00-04:00,11900.1201171875,12204.75,11880.23046875,12088.1103515625,3885030000,0.0,0.0
2020-10-13 00:00:00-04:00,12131.0703125,12187.7802734375,12032.75,12083.169921875,3634130000,0.0,0.0
2020-10-14 00:00:00-04:00,12105.099609375,12159.2099609375,11913.5703125,11985.3603515625,3410410000,0.0,0.0
2020-10-15 00:00:00-04:00,11767.26953125,11928.6298828125,11765.490234375,11898.5703125,3325270000,0.0,0.0
2020-10-16 00:00:00-04:00,11952.1201171875,12034.1298828125,11824.1396484375,11852.169921875,3166980000,0.0,0.0
2020-10-19 00:00:00-04:00,11913.009765625,11962.4697265625,11606.48046875,11634.349609375,3477410000,0.0,0.0
2020-10-20 00:00:00-04:00,11679.080078125,11801.400390625,11613.759765625,11677.83984375,3510040000,0.0,0.0
2020-10-21 00:00:00-04:00,11686.1904296875,11789.4599609375,11646.48046875,11665.3701171875,3467310000,0.0,0.0
2020-10-22 00:00:00-04:00,11712.6396484375,11739.2197265625,11529.73046875,11662.91015625,3434040000,0.0,0.0
2020-10-23 00:00:00-04:00,11680.73046875,11693.009765625,11569.08984375,11692.5703125,3145570000,0.0,0.0
2020-10-26 00:00:00-04:00,11584.169921875,11708.080078125,11360.73046875,11504.51953125,3205100000,0.0,0.0
2020-10-27 00:00:00-04:00,11560.8603515625,11633.490234375,11503.099609375,11598.9501953125,3104770000,0.0,0.0
2020-10-28 00:00:00-04:00,11400.48046875,11426.099609375,11136.099609375,11142.759765625,3930690000,0.0,0.0
2020-10-29 00:00:00-04:00,11214.330078125,11467.3701171875,11187.080078125,11350.740234375,3244190000,0.0,0.0
2020-10-30 00:00:00-04:00,11265.7001953125,11293.759765625,10960.01953125,11052.9501953125,3671600000,0.0,0.0
2020-11-02 00:00:00-05:00,11152.48046875,11222.51953125,10957.1103515625,11084.759765625,3209000000,0.0,0.0
2020-11-03 00:00:00-05:00,11155.849609375,11356.080078125,11115.5498046875,11279.91015625,3216580000,0.0,0.0
2020-11-04 00:00:00-05:00,11627.759765625,11846.4599609375,11564.91015625,11777.01953125,3620760000,0.0,0.0
2020-11-05 00:00:00-05:00,12021.76953125,12117.0400390625,11977.0703125,12078.0703125,3848160000,0.0,0.0
2020-11-06 00:00:00-05:00,12044.2900390625,12116.91015625,11895.5,12091.349609375,4183220000,0.0,0.0
2020-11-09 00:00:00-05:00,12194.7099609375,12268.66015625,11818.240234375,11830.3896484375,5863900000,0.0,0.0
2020-11-10 00:00:00-05:00,11704.4599609375,11761.9501953125,11512.4599609375,11624.2900390625,4736560000,0.0,0.0
2020-11-11 00:00:00-05:00,11734.8095703125,11904.1298828125,11714.3203125,11892.9296875,3854680000,0.0,0.0
2020-11-12 00:00:00-05:00,11924.150390625,11976.8896484375,11786.08984375,11827.1396484375,3886670000,0.0,0.0
2020-11-13 00:00:00-05:00,11910.6201171875,11957.08984375,11808.9501953125,11937.83984375,3654230000,0.0,0.0
2020-11-16 00:00:00-05:00,11925.3603515625,12035.5,11891.849609375,12013.3798828125,4172570000,0.0,0.0
2020-11-17 00:00:00-05:00,12030.26953125,12047.1298828125,11964.2001953125,11977.490234375,4145030000,0.0,0.0
2020-11-18 00:00:00-05:00,11963.3603515625,12027.150390625,11892.5400390625,11894.7099609375,4731420000,0.0,0.0
2020-11-19 00:00:00-05:00,11863.1201171875,12000.2900390625,11842.66015625,11985.4296875,5385190000,0.0,0.0
2020-11-20 00:00:00-05:00,11976.0,12017.419921875,11903.5703125,11906.4404296875,5350970000,0.0,0.0
2020-11-23 00:00:00-05:00,11959.8896484375,12001.830078125,11817.5302734375,11905.9404296875,5473250000,0.0,0.0
2020-11-24 00:00:00-05:00,11952.7001953125,12094.16015625,11878.3095703125,12079.8095703125,6339580000,0.0,0.0
2020-11-25 00:00:00-05:00,12112.1103515625,12174.990234375,12081.509765625,12152.2197265625,4448640000,0.0,0.0
2020-11-27 00:00:00-05:00,12220.3701171875,12306.7099609375,12214.4501953125,12258.2099609375,3401830000,0.0,0.0
2020-11-30 00:00:00-05:00,12278.7802734375,12299.6103515625,12090.9296875,12268.3203125,7760390000,0.0,0.0
2020-12-01 00:00:00-05:00,12387.6201171875,12510.01953125,12338.3603515625,12455.330078125,6512420000,0.0,0.0
2020-12-02 00:00:00-05:00,12390.580078125,12472.25,12318.26953125,12456.41015625,5194960000,0.0,0.0
