Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,71.87887827196654,72.93678085181018,71.62411204442873,72.8761215209961,135480400,0.0,0.0
2020-01-03 00:00:00-05:00,72.0996796430395,72.9319238906633,71.94196686272969,72.16761779785156,146322800,0.0,0.0
2020-01-06 00:00:00-05:00,71.28442284217883,72.78149101299562,71.03207794711969,72.74266815185547,118387200,0.0,0.0
2020-01-07 00:00:00-05:00,72.75237050069873,73.00956545819113,72.17975000053166,72.40055084228516,108872000,0.0,0.0
2020-01-08 00:00:00-05:00,72.10209076035999,73.86848975837933,72.10209076035999,73.56519317626953,132079200,0.0,0.0
2020-01-09 00:00:00-05:00,74.54786291494993,75.32187629946702,74.29552551786226,75.12776947021484,170108400,0.0,0.0
2020-01-10 00:00:00-05:00,75.36313948426093,75.86540042322738,74.79294040413248,75.29762268066406,140644800,0.0,0.0
2020-01-13 00:00:00-05:00,75.61549382037637,76.93301261873549,75.49659650488572,76.90631866455078,121532000,0.0,0.0
2020-01-14 00:00:00-05:00,76.84322731615407,77.0543205588985,75.74408076572118,75.8678207397461,161954400,0.0,0.0
2020-01-15 00:00:00-05:00,75.66644148102284,76.55206612161608,75.10837126298826,75.54269409179688,121923600,0.0,0.0
2020-01-16 00:00:00-05:00,76.08863307415935,76.60060164816547,75.72467710954285,76.48898315429688,108829200,0.0,0.0
2020-01-17 00:00:00-05:00,76.73889185654905,77.33820624977429,76.43074516870458,77.33578491210938,137816400,0.0,0.0
2020-01-21 00:00:00-05:00,76.96212522434234,77.40614822207094,76.67338624704844,76.81169128417969,110843200,0.0,0.0
2020-01-22 00:00:00-05:00,77.29937577696109,77.64149520541916,76.99122911948685,77.08586120605469,101832400,0.0,0.0
2020-01-23 00:00:00-05:00,77.13925327496605,77.53717459446185,76.58846186780598,77.45710754394531,104472000,0.0,0.0
2020-01-24 00:00:00-05:00,77.70459604811214,78.45191568099742,77.04219354725488,77.23387908935547,146537600,0.0,0.0
2020-01-27 00:00:00-05:00,75.23209995876772,75.64700755436223,73.9752408674997,74.96277618408203,161940000,0.0,0.0
2020-01-28 00:00:00-05:00,75.84841974745295,77.25571309377976,75.74893756813601,77.08344268798828,162234000,0.0,0.0
2020-01-29 00:00:00-05:00,78.72367729164286,79.54864265527365,77.97877898132761,78.69698333740234,216229200,0.0,0.0
2020-01-30 00:00:00-05:00,77.77496776872046,78.63632728334342,77.34064489739151,78.58294677734375,126743200,0.0,0.0
2020-01-31 00:00:00-05:00,77.86960052192889,78.29421587114321,74.80266836433557,75.09868621826172,199588400,0.0,0.0
2020-02-03 00:00:00-05:00,73.83452312038523,76.06436036966586,73.32984082389916,74.89242553710938,173788400,0.0,0.0
2020-02-04 00:00:00-05:00,76.50598326594513,77.55660715222163,76.0983542895872,77.36492156982422,136616400,0.0,0.0
2020-02-05 00:00:00-05:00,78.49801160793189,78.79888687587948,77.38916484545102,77.99575805664062,118826800,0.0,0.0
2020-02-06 00:00:00-05:00,78.26752237797257,78.91050979740153,77.70703075908322,78.9080810546875,105425600,0.0,0.0
2020-02-07 00:00:00-05:00,78.40462049406756,78.65512973693544,77.34178023624685,77.83550262451172,117684000,0.1925,0.0
2020-02-10 00:00:00-05:00,76.41270521952211,78.20518493652344,76.33244814631327,78.20518493652344,109348800,0.0,0.0
2020-02-11 00:00:00-05:00,78.7037859183033,78.77674690282308,77.51446991469086,77.73336029052734,94323200,0.0,0.0
2020-02-12 00:00:00-05:00,78.1857241848695,79.58419966424822,78.1857241848695,79.57933807373047,113730400,0.0,0.0
2020-02-13 00:00:00-05:00,78.84728161345839,79.34100407319133,78.64298343242517,79.01266479492188,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,78.98103201858949,79.28262135670285,78.52136304758811,79.03211212158203,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,76.69968452278619,77.76739366226435,76.51727468620543,77.5849838256836,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,77.82819551920998,78.93968121781474,77.82819551920998,78.70862579345703,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,78.46784424831615,78.95913204210238,77.39283907218909,77.90115356445312,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,77.49257752985316,77.93766177876704,75.51768781544824,76.13787841796875,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,72.29753409783306,73.98056472411173,70.34453304999784,72.52128601074219,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,73.19498581415938,73.57925924845979,69.59056587110352,70.06482696533203,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.68785225883238,72.44832254762713,69.68055616240795,71.17631530761719,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,68.36720292190076,69.55894561049273,66.38744475337181,66.52364349365234,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.56900836622377,67.71296426617234,62.35254513109103,66.48473358154297,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.6542020291079,73.314166489875,67.54515075025799,72.67451477050781,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,73.85652645307353,73.9367835114791,69.51030205602666,70.36641693115234,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,72.09810082660032,73.79086213259068,71.29306596035461,73.63034057617188,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,71.87434499602499,72.85449366063305,70.87474254587347,71.24199676513672,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.58609535383782,70.73123671327191,68.39882393570623,70.29588317871094,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,64.14745920279152,67.63513438782665,63.9650493661959,64.73603820800781,286744800,0.0,0.0
